source_id,ship_name,chamber,remarks,archival_reference,uid,source_type,das_voyage_id
2171,Rusthof,Delft,,NL-HaNA/1.04.02/14072////,08689b30-b9ed-48cf-a8eb-7dcee714329b,pay_ledger,95723
2172,Standvastigheid,Delft,,NL-HaNA/1.04.02/14073////,a227ea3d-99e4-4697-a1f3-9a152c553c49,pay_ledger,95713
2173,Rozenburg,Delft,,NL-HaNA/1.04.02/14074////,82506484-218b-44bc-aea9-61b9d455c614,pay_ledger,95746
2174,Maria Louisa,Delft,,NL-HaNA/1.04.02/14075////,0b0f8b05-0fa5-45f4-9144-990f8fe27395,pay_ledger,95763
2175,Constantia,Delft,,NL-HaNA/1.04.02/14076////,0f57090b-461d-47b6-9b4d-771e7109873c,pay_ledger,95788
2177,Siam,Delft,niet invoeren: kopie,NL-HaNA/1.04.02/14078////,ab35f767-095e-4ed3-ada2-3226e9df3e8c,pay_ledger,95798
2178,Maria Louisa,Delft,,NL-HaNA/1.04.02/14079////,b6a06177-99dd-44c9-b493-19ce1143defd,pay_ledger,95817
2179,Rust en Werk,Delft,,NL-HaNA/1.04.02/14080////,563e0cf3-643a-4d03-a841-00f16e5c0310,pay_ledger,94105
2759,Driebergen,Rotterdam,,NL-HaNA/1.04.02/14102////,74081260-a9c5-480c-aa50-eae3adbdff77,pay_ledger,92911
2760,Kiefhoek,Rotterdam,,NL-HaNA/1.04.02/14103////,8809559b-97db-44bc-86ef-c8b62fb9070e,pay_ledger,92938
2761,Mijdrecht,Rotterdam,,NL-HaNA/1.04.02/14104////,e999c1fe-a010-4b5f-a011-d5d77b8533a8,pay_ledger,92917
2762,Jerusalem,Rotterdam,,NL-HaNA/1.04.02/14105////,7c5f0049-d831-4fe6-9821-2e72716e2ad7,pay_ledger,92948
2763,Belois,Rotterdam,,NL-HaNA/1.04.02/14106////,8390df7b-d2c8-4173-a3a7-7ef19d74a0d3,pay_ledger,92976
2764,Grimmestein,Rotterdam,,NL-HaNA/1.04.02/14107////,a4cc0c8f-4b55-4111-bc41-96c98f8bc344,pay_ledger,92995
2765,Monster,Rotterdam,,NL-HaNA/1.04.02/14108////,ba83a47c-89c9-4388-a06d-fd95ccafb473,pay_ledger,93019
2766,Huis Overrijp,Rotterdam,,NL-HaNA/1.04.02/14109////,c0323977-c380-4a8f-897a-a5f2709c3441,pay_ledger,93004
2767,IJsselmonde,Rotterdam,,NL-HaNA/1.04.02/14110////,b6144155-87a9-4cda-a666-c2411debdbee,pay_ledger,93040
2768,Kiefhoek,Rotterdam,,NL-HaNA/1.04.02/14111////,048ba8a1-13b2-4498-afa5-070c1289b90f,pay_ledger,93058
2769,Suikermolen,Rotterdam,,NL-HaNA/1.04.02/14112////,f57fd3ee-d442-4b99-9a63-4781c34dbf0d,pay_ledger,93049
2770,Duivenvoorde,Rotterdam,,NL-HaNA/1.04.02/14113////,7c6b0af2-760e-4683-834d-30fe42d9095d,pay_ledger,93069
2771,Donkervliet,Rotterdam,,NL-HaNA/1.04.02/14114////,f1660809-dd43-4235-b77d-a94678343471,pay_ledger,93084
2772,Kromstrijen,Rotterdam,,NL-HaNA/1.04.02/14115////,dca14040-1215-44db-a3d9-163ef466865e,pay_ledger,93098
2773,Grimmestein,Rotterdam,,NL-HaNA/1.04.02/14116////,82cf2a46-4787-4728-b95d-4643d16addb7,pay_ledger,93112
2774,IJsselmonde,Rotterdam,,NL-HaNA/1.04.02/14117////,3bf6b4fb-8973-4f02-b6ba-3a42075ace24,pay_ledger,93132
2775,Nederhoven,Rotterdam,,NL-HaNA/1.04.02/14118////,d4453ee1-850b-4937-a4a2-03cf19f831ba,pay_ledger,93135
2776,Duivenvoorde,Rotterdam,,NL-HaNA/1.04.02/14119////,83348e7c-5334-4780-971c-46937410bc56,pay_ledger,93161
2777,Schellenberg,Rotterdam,,NL-HaNA/1.04.02/14120////,c8cf7acc-8367-436c-b272-0ef9cc44df07,pay_ledger,93169
2778,Charlois,Rotterdam,,NL-HaNA/1.04.02/14121////,eae7bd2b-2cd4-473e-965c-ec78c439c963,pay_ledger,93187
2779,Grimmestein,Rotterdam,,NL-HaNA/1.04.02/14122////,0bcc07b5-c309-4cf0-9ce8-5dc7b7b469bd,pay_ledger,93201
2780,Standvastigheid,Rotterdam,,NL-HaNA/1.04.02/14123////,13a9af65-141a-409f-8e7b-a22dd2a82072,pay_ledger,93214
2781,Huis ten Donk,Rotterdam,,NL-HaNA/1.04.02/14124////,101688d9-bec3-4457-ada9-3fe240c10417,pay_ledger,93231
2782,Neptunus,Rotterdam,,NL-HaNA/1.04.02/14125////,d7ff9001-3103-4a6a-9d6a-2797c7f8fd88,pay_ledger,93248
2783,Kiefhoek,Rotterdam,,NL-HaNA/1.04.02/14126////,d4822ca0-2e8c-4858-81b2-ae5c2b8f29cd,pay_ledger,93266
2784,Sleewijk,Rotterdam,,NL-HaNA/1.04.02/14127////,48aedaa2-4dcf-4021-8494-555bbc76ad21,pay_ledger,93281
2785,Engewormer,Rotterdam,,NL-HaNA/1.04.02/14128////,3f0653ba-4806-49b5-af50-4f2ef3945bb7,pay_ledger,93288
2786,Gamron,Rotterdam,,NL-HaNA/1.04.02/14129////,2f616626-d199-42d1-9406-478a41fe227b,pay_ledger,93293
2787,Groenswaart,Rotterdam,,NL-HaNA/1.04.02/14130////,3cfdec59-d118-4fd3-9dd6-1ff4532571f7,pay_ledger,93303
2788,Ter Horst,Rotterdam,,NL-HaNA/1.04.02/14131////,099a4ece-7d2a-414e-963c-5a17c77e19eb,pay_ledger,93311
2789,Rijnestein,Rotterdam,,NL-HaNA/1.04.02/14132////,2167e1e4-0023-4f43-b97f-5312fd02a58e,pay_ledger,93320
2790,Rotterdam,Rotterdam,,NL-HaNA/1.04.02/14133////,50044600-a582-4a63-9917-5a23152063ad,pay_ledger,93340
2791,Neptunus,Rotterdam,,NL-HaNA/1.04.02/14134////,9b8fa876-3116-455a-b8a8-de9d56e6790b,pay_ledger,93362
2792,Kiefhoek,Rotterdam,,NL-HaNA/1.04.02/14135////,161bb7fd-ddb2-400b-b4db-c8d4897ea857,pay_ledger,93387
2793,Slot van Kapelle,Rotterdam,,NL-HaNA/1.04.02/14136////,e943ccb6-66c9-46be-b285-3a99a736d2bf,pay_ledger,93394
2794,Luchtenburg,Rotterdam,,NL-HaNA/1.04.02/14137////,48715528-f3e5-438f-a82e-f8b14411e5fd,pay_ledger,93406
2795,Sleewijk,Rotterdam,,NL-HaNA/1.04.02/14138////,1c48441c-7ae3-4cc5-889e-7ba2f346b1c8,pay_ledger,93376
2796,Noordwaddinxveen,Rotterdam,,NL-HaNA/1.04.02/14139////,f1ab9570-eff6-4272-8752-7ac4efafaed4,pay_ledger,93427
2797,Groenswaart,Rotterdam,,NL-HaNA/1.04.02/14140////,97ed88ce-778c-4f9a-9aff-0ac09e2c9f48,pay_ledger,93447
2798,Kiefhoek,Rotterdam,,NL-HaNA/1.04.02/14141////,7ba31217-ff9a-4b39-be09-a800928619f7,pay_ledger,93448
2799,Nederhoven,Rotterdam,,NL-HaNA/1.04.02/14142////,b586a591-e9d8-45a8-a1ed-c01ca4d96294,pay_ledger,93426
2800,Valkenbos,Rotterdam,,NL-HaNA/1.04.02/14143////,7a8a3bfa-553d-4361-b4c3-8c668cbadcea,pay_ledger,93470
2801,Neptunus,Rotterdam,,NL-HaNA/1.04.02/14144////,3490eff5-a9b1-40cc-89a3-d260e666b71e,pay_ledger,93500
2802,Krooswijk,Rotterdam,,NL-HaNA/1.04.02/14145////,85aff0d7-977c-40e4-ac64-11b016977153,pay_ledger,93502
2803,Groenswaart,Rotterdam,,NL-HaNA/1.04.02/14146////,3f2ceb31-c4a0-4ec5-b289-5f2ded7ac981,pay_ledger,93521
2804,Ketel,Rotterdam,,NL-HaNA/1.04.02/14147////,cd130c11-06b9-4c9a-8672-0a2a812ea1a2,pay_ledger,93551
2805,Noordwaddinxveen,Rotterdam,,NL-HaNA/1.04.02/14148////,e8b681ce-ae45-45d9-8361-8d3b061702f7,pay_ledger,93541
2806,Patmos,Rotterdam,,NL-HaNA/1.04.02/14149////,41b839fd-744a-4e95-bd6a-3294caf1c595,pay_ledger,91615
2807,Wassenaar,Rotterdam,,NL-HaNA/1.04.02/14150////,ab5cbd94-c1af-4017-9223-fdd04ebf5500,pay_ledger,93563
2808,Blijdorp,Rotterdam,,NL-HaNA/1.04.02/14151////,88c46115-a656-4693-91fe-0f7cfe433ae7,pay_ledger,93601
2809,Cats,Rotterdam,,NL-HaNA/1.04.02/14152////,74c8c99a-48a8-412a-96ce-1d518ddeda6f,pay_ledger,93616
2810,Fijenoord,Rotterdam,Schipbreuk Saldanha Baai 1735 07 01,NL-HaNA/1.04.02/14153////,21d8a139-5105-4c4a-8622-a3d9372279b7,pay_ledger,93687
2811,Huis ten Donk,Rotterdam,,NL-HaNA/1.04.02/14154////,675423c2-c137-4a4c-8eb9-f9440bfbe777,pay_ledger,93683
2812,Patmos,Rotterdam,,NL-HaNA/1.04.02/14155////,dacbc852-943c-4839-9942-3d16916518a2,pay_ledger,93699
2813,Groenswaart,Rotterdam,,NL-HaNA/1.04.02/14156////,8bacdc42-e0df-4217-af2c-d2ee23ff6b8b,pay_ledger,93723
2814,Noordwaddinxveen,Rotterdam,,NL-HaNA/1.04.02/14157////,d860b32b-9a07-4c99-8d61-6aa2c0185a8f,pay_ledger,93739
2815,Blijdorp,Rotterdam,,NL-HaNA/1.04.02/14158////,001cc855-6299-46e4-856a-004d1c11f566,pay_ledger,93748
2816,Krooswijk,Rotterdam,,NL-HaNA/1.04.02/14159////,685a46ff-f8c4-451b-a13c-4883e1300d29,pay_ledger,93769
2817,Ridderkerk,Rotterdam,,NL-HaNA/1.04.02/14160////,f2c5ce11-235e-49b4-a035-08f397afc37a,pay_ledger,93777
2818,Huis ten Donk,Rotterdam,,NL-HaNA/1.04.02/14161////,2821a352-f4b5-42dc-b2db-2f0b1bd9e4fe,pay_ledger,93787
2819,Nieuwvliet,Rotterdam,,NL-HaNA/1.04.02/14162////,e08dc1b0-80f7-45fb-846b-c341867dab02,pay_ledger,93798
2820,Groenswaart,Rotterdam,,NL-HaNA/1.04.02/14163////,9e79bba8-954c-44a0-aa04-98485f54c4dd,pay_ledger,93814
2821,Herstelling,Rotterdam,,NL-HaNA/1.04.02/14164////,52813b60-c660-4023-b555-45a9b7fa686a,pay_ledger,93831
2822,Patmos,Rotterdam,,NL-HaNA/1.04.02/14165////,81354479-f33e-45ff-ba4c-c6c1b2ddfb37,pay_ledger,93848
2823,Ketel,Rotterdam,,NL-HaNA/1.04.02/14166////,22585673-b51e-4e03-a4f3-60b7d864fe30,pay_ledger,93863
2824,Haften,Rotterdam,,NL-HaNA/1.04.02/14167////,7965c53f-090c-46d6-baf3-dac79815bf06,pay_ledger,93881
2825,Hofvliet,Rotterdam,,NL-HaNA/1.04.02/14168////,3d30cbbf-cbf0-4651-bc20-f9834283aca8,pay_ledger,93638
2826,Krooswijk,Rotterdam,,NL-HaNA/1.04.02/14169////,852dd39a-b271-41a5-b990-dee9c54c1462,pay_ledger,93661
2827,Groenswaart,Rotterdam,,NL-HaNA/1.04.02/14170////,beb5586d-e608-4d53-ba18-c53e85988b8f,pay_ledger,93660
2828,Ketel,Rotterdam,,NL-HaNA/1.04.02/14171////,b72ac907-dad9-45e4-8076-fbd2cd67218f,pay_ledger,93897
2829,Haaksburg,Rotterdam,,NL-HaNA/1.04.02/14172////,bdd69f1e-f5fe-4fa9-96a0-c2ceef132d04,pay_ledger,93929
2830,Hofwegen,Rotterdam,,NL-HaNA/1.04.02/14173////,8b009280-42bd-479b-97b7-5cbadcde06ec,pay_ledger,93914
2831,Maria Adriana,Rotterdam,,NL-HaNA/1.04.02/14174////,5f68fb99-8a98-4b29-a97b-b67236853b7f,pay_ledger,93966
2832,Noordwaddinxveen,Rotterdam,,NL-HaNA/1.04.02/14175////,222371be-b5f0-430d-b8a1-542397fdf345,pay_ledger,93952
2833,Boot,Rotterdam,,NL-HaNA/1.04.02/14176////,4e858d12-d464-4fd9-bc9d-f390a104e913,pay_ledger,93988
2834,Hofvliet,Rotterdam,,NL-HaNA/1.04.02/14177////,4b5066a5-b0c6-453d-9dc0-83933d5a744c,pay_ledger,94009
2835,Ketel,Rotterdam,,NL-HaNA/1.04.02/14178////,033c1752-6131-480d-b4ca-71b4aa094330,pay_ledger,93994
2836,Patmos,Rotterdam,,NL-HaNA/1.04.02/14179////,9dfc4375-3525-46c6-9160-f2c6639990a1,pay_ledger,94024
2837,Knappenhof,Rotterdam,,NL-HaNA/1.04.02/14180////,44b7851f-91ab-490c-b68c-36a33ae39c65,pay_ledger,94041
2838,Papenburg,Rotterdam,,NL-HaNA/1.04.02/14181////,5da153d1-dd6c-460b-9363-9f424ec21f6c,pay_ledger,94069
2839,Rodenrijs,Rotterdam,,NL-HaNA/1.04.02/14182////,d775effb-25c4-4b08-b585-739a4c9c88d2,pay_ledger,94070
2840,Hofwegen,Rotterdam,,NL-HaNA/1.04.02/14183////,363ec428-9eb3-40f4-abbf-667fb607db1c,pay_ledger,94108
2841,Maria Adriana,Rotterdam,,NL-HaNA/1.04.02/14184////,2cf3dd48-a993-4a77-a2c7-06dda7ca192d,pay_ledger,94101
2842,Rijnhuizen,Rotterdam,,NL-HaNA/1.04.02/14185////,21cff3b5-bdda-4bda-8a33-17219f049051,pay_ledger,94104
2843,Hofvliet,Rotterdam,,NL-HaNA/1.04.02/14186////,d57415af-eafd-4873-8adb-2a25e0a68601,pay_ledger,94122
2844,Kasteel van Woerden,Rotterdam,,NL-HaNA/1.04.02/14187////,fa8b166a-1c68-498f-811f-612475f45e6a,pay_ledger,94152
2845,Rijnhuizen,Rotterdam,,NL-HaNA/1.04.02/14188////,2483ec69-7630-44f7-843b-205b2f2c1e58,pay_ledger,94163
2846,Zorgwijk,Rotterdam,,NL-HaNA/1.04.02/14189////,93dc1969-4ced-41ef-87f9-48329c39cac1,pay_ledger,94187
2847,Huis te Spijk,Rotterdam,,NL-HaNA/1.04.02/14190////,45e29540-d131-4002-ac40-a839ec093888,pay_ledger,94208
2848,Hof niet Altijd Winter,Rotterdam,,NL-HaNA/1.04.02/14191////,3ee41c4f-ef42-4caa-bf2f-e28f2f7a7f65,pay_ledger,94220
2849,'s Heer Arendskerke,Rotterdam,,NL-HaNA/1.04.02/14192////,d0dafa73-facc-4154-89a2-115f4cdd2863,pay_ledger,94266
2850,Knappenhof,Rotterdam,,NL-HaNA/1.04.02/14193////,d3f19e82-a9a9-484e-82b5-53484a504da7,pay_ledger,94269
2851,Vrijheid,Rotterdam,,NL-HaNA/1.04.02/14194////,0e11d16e-812c-4703-959d-5bc8d675f1a0,pay_ledger,94249
2852,Hofwegen,Rotterdam,,NL-HaNA/1.04.02/14195////,5ceee06b-9d40-4698-9273-86b309fdfff5,pay_ledger,94281
2853,Hartenlust,Rotterdam,,NL-HaNA/1.04.02/14196////,2c14182f-d923-4c03-8366-b0487fda5f9c,pay_ledger,94306
2854,Ruyven,Rotterdam,,NL-HaNA/1.04.02/14197////,a47e0831-1fdb-4bac-ab64-8b518e9cbf60,pay_ledger,94311
2855,Standvastigheid,Rotterdam,,NL-HaNA/1.04.02/14198////,1dfe7dd0-9d15-4a22-95ba-437f9eedefb7,pay_ledger,94326
2856,Huis te Persijn,Rotterdam,,NL-HaNA/1.04.02/14199////,db6fc2b2-4a22-48f9-aab7-4964a088500f,pay_ledger,94344
2857,Ketel,Rotterdam,,NL-HaNA/1.04.02/14200////,0bc28648-b1c3-4218-86a9-6bc85eba7cb1,pay_ledger,94342
2858,Polanen,Rotterdam,,NL-HaNA/1.04.02/14201////,90fc86df-e307-4273-ad5c-d6552956c988,pay_ledger,94365
2859,Arnestijn,Rotterdam,,NL-HaNA/1.04.02/14202////,ce50daab-e6b9-4d55-b4c1-db6352c8daaf,pay_ledger,94411
2860,Dishoek,Rotterdam,,NL-HaNA/1.04.02/14203////,c69e976f-ab5d-4590-ad9f-ad5c07b5b6d7,pay_ledger,94424
2861,Huis ten Donk,Rotterdam,,NL-HaNA/1.04.02/14204////,63c49a63-25df-4bb0-8923-e9d4f6a22a41,pay_ledger,94437
2862,Voorzichtigheid,Rotterdam,,NL-HaNA/1.04.02/14205////,62db0c5d-6bc0-4c85-a78f-39cae730f3d6,pay_ledger,94460
2863,Schakenbos,Rotterdam,,NL-HaNA/1.04.02/14206////,ed6fbc70-adcb-4548-9ea5-1d8360b6860a,pay_ledger,94471
2864,Bevalligheid,Rotterdam,,NL-HaNA/1.04.02/14207////,4f50a73e-28fb-400c-b7b8-df203811aa17,pay_ledger,94485
2865,Standvastigheid,Rotterdam,,NL-HaNA/1.04.02/14208////,943f01bd-67b1-470e-a3a7-552ce0bb091f,pay_ledger,94499
2866,Pasgeld,Rotterdam,,NL-HaNA/1.04.02/14209////,ae575a54-35ce-4521-8ad3-184e7eff7529,pay_ledger,94509
2867,Voorzichtigheid,Rotterdam,,NL-HaNA/1.04.02/14210////,3ce6a1eb-e4ef-4b53-836c-592ffbc41d32,pay_ledger,94525
2868,Rotterdam,Rotterdam,,NL-HaNA/1.04.02/14211////,4f56081d-8693-4ace-a40e-20f1c403f2cd,pay_ledger,94549
2869,Admiraal Tromp,Rotterdam,,NL-HaNA/1.04.02/14212////,09679b62-cd19-4c0d-9853-e6493a8e979d,pay_ledger,94556
2870,Oostkapelle,Rotterdam,,NL-HaNA/1.04.02/14213////,33053a05-253a-4776-8cae-692e7008c52e,pay_ledger,94377
2871,Noord Nieuwland,Rotterdam,,NL-HaNA/1.04.02/14214////,bdca6e23-8d68-44c1-9940-a021c6822aae,pay_ledger,94574
2872,Schakenbos,Rotterdam,,NL-HaNA/1.04.02/14215////,49328d6d-c108-4fc9-93e1-5d07db0c35c6,pay_ledger,94583
2873,Vosmaar,Rotterdam,,NL-HaNA/1.04.02/14216////,4fa7c447-556f-441e-b8fc-8acb9d082ce0,pay_ledger,94593
2874,Vredestein,Rotterdam,,NL-HaNA/1.04.02/14217////,5b26ad05-d5de-407e-9dcd-de3724c5746d,pay_ledger,94621
2875,Rotterdam,Rotterdam,,NL-HaNA/1.04.02/14218////,1274a2c6-936f-414c-ada7-7c14b543b4e1,pay_ledger,94645
2876,Witsburg,Rotterdam,,NL-HaNA/1.04.02/14219////,ba202386-e66e-4202-9647-ed56b2b2ad94,pay_ledger,94626
2877,Jerusalem,Rotterdam,,NL-HaNA/1.04.02/14220////,a8058c90-fe92-4d36-a4b3-3cfa358f1fb6,pay_ledger,94657
2878,Wildrijk,Rotterdam,,NL-HaNA/1.04.02/14221////,7d75b2c7-63a5-4b6c-bcc2-e3e8ab159dd3,pay_ledger,94678
2879,Huis ten Donk,Rotterdam,,NL-HaNA/1.04.02/14222////,7ac3c0a8-5fb9-40dc-af12-02fbaf2c0ffd,pay_ledger,94690
2880,Standvastigheid,Rotterdam,,NL-HaNA/1.04.02/14223////,ee33a443-a536-415f-abd8-0e90734e9861,pay_ledger,94685
2881,Vredestein,Rotterdam,,NL-HaNA/1.04.02/14224////,44cd6a38-00af-4b3d-8617-592f56e08dc3,pay_ledger,94700
2882,Blijdorp,Rotterdam,,NL-HaNA/1.04.02/14225////,e861c2ce-64df-4c65-9d96-06f0b848bd8a,pay_ledger,94722
2883,Noord Nieuwland,Rotterdam,,NL-HaNA/1.04.02/14226////,f5ab3591-18ce-4e51-8c0e-c650ec13a6c2,pay_ledger,94737
2884,Rotterdam,Rotterdam,,NL-HaNA/1.04.02/14227////,e66dff83-a5bc-4536-8d6a-460cffa4ceec,pay_ledger,94744
2885,Vrouwe Elisabeth,Rotterdam,,NL-HaNA/1.04.02/14228////,3743c904-e10f-4903-9dd9-8be7d7c9765e,pay_ledger,94386
2886,Jerusalem,Rotterdam,,NL-HaNA/1.04.02/14229////,92790b3c-82bb-4365-a2e8-bfc9164cb549,pay_ledger,94761
2887,Standvastigheid,Rotterdam,,NL-HaNA/1.04.02/14230////,8c5f83ad-beb0-400e-bf4e-8f9af9a0827f,pay_ledger,94778
2888,Huis ten Donk,Rotterdam,,NL-HaNA/1.04.02/14231////,48d8e95b-4895-48ef-a04a-c253f297fc77,pay_ledger,94789
2889,Vredestein,Rotterdam,,NL-HaNA/1.04.02/14232////,48145883-5d82-41c5-b038-6ce895f2e502,pay_ledger,94809
2890,Noord Nieuwland,Rotterdam,,NL-HaNA/1.04.02/14233////,63727e9e-7306-4ce4-8d3e-38ca45515440,pay_ledger,94819
2891,Schoonzicht,Rotterdam,,NL-HaNA/1.04.02/14234////,d0631744-d92e-4347-9af9-8dc91a249112,pay_ledger,94840
2892,Rotterdam,Rotterdam,,NL-HaNA/1.04.02/14235////,e864fb1a-51b4-404d-875c-a56859119419,pay_ledger,94846
2893,Vrouwe Elisabeth,Rotterdam,,NL-HaNA/1.04.02/14236////,6a9b61d2-87d8-4116-9d85-91d3ee8bf8cf,pay_ledger,94863
2894,Standvastigheid,Rotterdam,,NL-HaNA/1.04.02/14237////,91a1278c-11b5-4b50-9eb9-351443c483ef,pay_ledger,94870
2895,Noord Nieuwland,Rotterdam,,NL-HaNA/1.04.02/14238////,b2f7547a-ebaf-4189-9cea-26dc80781bf5,pay_ledger,94891
2896,Vredestein,Rotterdam,,NL-HaNA/1.04.02/14239////,d0ff3280-c623-4cc2-bc13-b7c7c31b6544,pay_ledger,94906
2897,Huis ten Donk,Rotterdam,,NL-HaNA/1.04.02/14240////,6e441c6b-8343-4018-bd89-f565dd4cdaf2,pay_ledger,94919
2898,Rotterdam,Rotterdam,,NL-HaNA/1.04.02/14241////,4028b573-f67b-4cb3-879d-3d054de33715,pay_ledger,94911
2899,Vrouwe Elisabeth,Rotterdam,,NL-HaNA/1.04.02/14242////,c5cdb17a-3da7-4b5e-af63-f20a21ef4279,pay_ledger,94928
2900,IJsselmonde,Rotterdam,,NL-HaNA/1.04.02/14243////,bc02567d-b9c3-4cd4-83b2-2ede6cfc8219,pay_ledger,94948
2901,Walenburg,Rotterdam,,NL-HaNA/1.04.02/14244////,a8af4752-aa0d-423d-bfab-349aa1110ad1,pay_ledger,94967
2902,Blijdorp,Rotterdam,,NL-HaNA/1.04.02/14245////,0c447df8-2b29-4cc8-90ff-7b7b728a140b,pay_ledger,94979
2903,Vredestein,Rotterdam,,NL-HaNA/1.04.02/14246////,7d044885-ad9f-4822-9a37-276a4463380b,pay_ledger,94994
2904,Bleijenburg,Rotterdam,,NL-HaNA/1.04.02/14247////,7ab5ed05-e241-47d7-9e98-aacbb4b70615,pay_ledger,95006
2905,Vrouwe Elisabeth,Rotterdam,,NL-HaNA/1.04.02/14248////,e4792a24-4afd-4a88-87a9-309258687177,pay_ledger,95022
2906,Walenburg,Rotterdam,,NL-HaNA/1.04.02/14249////,2d99915c-1ac7-4859-8e8a-1e0ebee7dedd,pay_ledger,95041
2907,Ridderkerk,Rotterdam,,NL-HaNA/1.04.02/14250////,46068af7-d569-46f2-828f-93ce0650959a,pay_ledger,95055
2908,Zilveren Leeuw,Rotterdam,,NL-HaNA/1.04.02/14251////,ac80d743-505f-4a80-abf8-eb9e2cea106b,pay_ledger,95067
2909,Tempel,Rotterdam,,NL-HaNA/1.04.02/14252////,c3ea6471-75d8-4c6b-9522-0b7e10729a40,pay_ledger,95077
2910,Vrouwe Elisabeth,Rotterdam,,NL-HaNA/1.04.02/14253////,3e9df902-40ee-46f6-9da9-12515c25fe0e,pay_ledger,95108
2911,Schoonzicht,Rotterdam,,NL-HaNA/1.04.02/14254////,e5347e9e-eef3-4441-b44f-68e8b04bc056,pay_ledger,95127
2912,IJsselmonde,Rotterdam,,NL-HaNA/1.04.02/14255////,2b3426c2-3c3d-4701-a0f4-4e64e6d6b0fb,pay_ledger,95139
2913,Huis te Krooswijk,Rotterdam,,NL-HaNA/1.04.02/14256////,91225ea0-7034-45be-9618-c2fdd79aab7f,pay_ledger,95184
2914,Tempel,Rotterdam,,NL-HaNA/1.04.02/14257////,e566b458-1def-4f4a-82d6-88ad247be502,pay_ledger,95154
2915,Juno,Rotterdam,,NL-HaNA/1.04.02/14258////,40da6385-0945-42cf-9b57-2b707fdd545f,pay_ledger,95197
2916,Zilveren Leeuw,Rotterdam,,NL-HaNA/1.04.02/14259////,81b2dcb6-dbd5-4709-a3bf-f191a9b602de,pay_ledger,95191
2917,Vrouwe Elisabeth,Rotterdam,,NL-HaNA/1.04.02/14260////,bf49c281-4fa8-437e-a612-b3ca7be37d51,pay_ledger,95222
2918,Dankbaarheid,Rotterdam,,NL-HaNA/1.04.02/14261////,1df0370f-4bbf-401f-bef3-fb62363608e8,pay_ledger,95239
2919,Mercuur,Rotterdam,,NL-HaNA/1.04.02/14262////,fd3155ab-653a-4caf-b15d-975f3db38259,pay_ledger,95249
2920,Jonge Samuel,Rotterdam,,NL-HaNA/1.04.02/14263////,41ea5394-6d24-4271-85e2-c63e76d063a7,pay_ledger,95256
2921,Rodenrijs,Rotterdam,,NL-HaNA/1.04.02/14264////,1172745d-1f30-4845-a74c-a153c150beb7,pay_ledger,95271
2922,Huis te Krooswijk,Rotterdam,,NL-HaNA/1.04.02/14265////,c26dd5f0-ccd3-4416-a568-56fbd582e8bb,pay_ledger,95290
2923,Jonge Hellingman,Rotterdam,,NL-HaNA/1.04.02/14266////,03107044-7281-4816-bf3f-11350c8f8128,pay_ledger,95279
2924,Diana,Rotterdam,,NL-HaNA/1.04.02/14267////,24c77b43-f9c0-4891-b40b-8be3a3d6f03a,pay_ledger,95301
2925,Dankbaarheid,Rotterdam,,NL-HaNA/1.04.02/14268////,b5f65a43-c7db-4703-9345-33d2ef5c9f7a,pay_ledger,95316
2926,Kanaan,Rotterdam,,NL-HaNA/1.04.02/14269////,9cfe12dd-3ec5-4384-a66f-e88785ea80fc,pay_ledger,95329
2927,Huis te Krooswijk,Rotterdam,,NL-HaNA/1.04.02/14270////,58567070-28e3-4bf4-bb40-47ea11ae9cab,pay_ledger,95345
2928,Jonge Samuel,Rotterdam,,NL-HaNA/1.04.02/14271////,5cd24ad9-ef89-4240-bd9b-2351afbfcc5f,pay_ledger,95357
2929,Bleijenburg,Rotterdam,,NL-HaNA/1.04.02/14272////,6664dc50-c31b-4d2c-bee6-9fa98ce8df0d,pay_ledger,95377
2930,Tempel,Rotterdam,,NL-HaNA/1.04.02/14273////,dceadf0e-ca04-48aa-983e-66e32361d316,pay_ledger,95391
2931,Kanaan,Rotterdam,,NL-HaNA/1.04.02/14274////,2c062576-8912-487f-b0c2-9e34a9742c15,pay_ledger,95400
2932,Ritthem,Rotterdam,,NL-HaNA/1.04.02/14275////,0c0495d4-bed0-4582-a992-7563875a59ee,pay_ledger,95420
2933,Huis te Krooswijk,Rotterdam,,NL-HaNA/1.04.02/14276////,464622c6-f147-48bd-8ab9-27b00e977e8a,pay_ledger,95429
2934,Rotterdams Welvaren,Rotterdam,,NL-HaNA/1.04.02/14277////,07954d1a-518c-47d2-8ff2-8de199c1d70b,pay_ledger,95466
2935,Bleijenburg,Rotterdam,,NL-HaNA/1.04.02/14278////,8bff4691-5570-4beb-9a53-863417b157e4,pay_ledger,95480
2936,Middelwijk,Rotterdam,,NL-HaNA/1.04.02/14279////,254b7937-f54e-4c13-a26b-37fe3caaef1a,pay_ledger,95517
2937,Rotterdams Welvaren,Rotterdam,,NL-HaNA/1.04.02/14280////,b6619401-e048-49d7-b27c-dac1d887b4da,pay_ledger,95541
2938,Standvastigheid,Rotterdam,,NL-HaNA/1.04.02/14281////,5938cbcd-9647-4657-99c4-18210c197ca1,pay_ledger,95555
2939,Canton,Rotterdam,,NL-HaNA/1.04.02/14282////,eeb8eef6-9487-4291-bf88-3907dcb7946b,pay_ledger,95580
